0.00	0.0000	5.0000	0.0000	5.0000	20.0000	8.8889	5.0000	2.2222	0.0200	0.0200	0.0200	0.0200	0.0200
1.00	0.0000	5.0000	0.0000	5.0000	20.0000	8.8889	5.0000	2.2222	0.0200	0.0200	0.0200	0.0200	0.0200
2.00	0.0000	5.0000	0.0000	5.0000	20.0000	8.8889	5.0000	2.2222	0.0200	0.0200	0.0200	0.0200	0.0200
3.00	0.0000	5.0000	0.0000	5.0000	20.0000	8.8889	5.0000	2.2222	0.0200	0.0200	0.0200	0.0200	0.0200
4.00	0.0000	5.0000	0.0000	5.0000	20.0000	8.8889	5.0000	2.2222	0.0200	0.0200	0.0200	0.0200	0.0200
5.00	0.0002	5.0000	0.0000	5.0000	20.0000	8.8894	5.0004	2.2223	0.0200	0.0200	0.0200	0.0200	0.0200
6.00	1.0300	5.0000	0.0000	4.7944	18.4048	11.1978	7.5235	2.8905	0.0200	0.0200	0.0200	0.0200	0.0200
7.00	3.0300	5.0000	0.0000	3.5690	10.6990	12.5730	14.9861	4.3057	0.0200	0.0200	0.0200	0.0200	0.0200
8.00	5.0300	4.9997	0.0000	2.2047	4.9404	8.8185	19.9986	5.0004	0.0200	0.0200	0.0200	0.0200	0.0200
9.00	6.2675	3.7071	-0.0001	2.0453	2.8775	7.5547	15.6531	7.6482	0.0200	0.0200	0.0200	0.0200	0.0200
10.00	6.2674	1.8257	-0.5197	1.7029	2.5395	7.8526	12.1394	10.6960	0.0200	0.0200	0.0200	0.0200	0.0200
11.00	6.2669	-0.0608	-1.0096	2.6128	1.2192	5.9207	4.2781	25.9023	0.0200	0.0200	0.0200	0.0200	0.0200
12.00	4.9934	-1.2798	-1.0096	4.4088	1.2350	6.0001	2.5980	25.8167	0.0200	0.0200	0.0200	0.0200	0.0200
13.00	3.0471	-1.2795	-1.0096	11.0477	1.9054	8.5546	2.2741	17.4270	0.0200	0.0200	0.0200	0.0200	0.0200
14.00	1.1008	-1.2789	-1.0096	22.5965	2.4887	7.6972	1.5995	7.4172	0.0200	0.0200	0.0200	0.0200	0.0200
15.00	-0.1034	-0.0207	-1.0096	31.3569	4.7038	9.4312	1.7643	4.5202	0.0200	0.0200	0.0200	0.0200	0.0200
16.00	-0.1030	1.9022	-1.0096	20.8259	12.2152	14.9769	2.9948	3.8318	0.0200	0.0200	0.0200	0.0200	0.0200
17.00	-0.1023	3.8252	-1.0096	8.5219	26.5588	13.3165	4.2391	2.4862	0.0200	0.0200	0.0200	0.0200	0.0200
18.00	1.1409	5.0149	-1.0096	4.4341	26.8332	13.7138	8.3841	2.5420	0.0200	0.0200	0.0200	0.0200	0.0200
19.00	3.0410	5.0144	-1.0096	3.1449	12.5661	15.6738	20.3879	3.9483	0.0200	0.0200	0.0200	0.0200	0.0200
20.00	4.9410	5.0136	-1.0096	1.8573	4.8933	10.0118	31.3862	4.7218	0.0200	0.0200	0.0200	0.0200	0.0200
21.00	6.1165	3.7849	-1.0097	1.7304	2.6543	8.4589	22.9363	7.9862	0.0200	0.0200	0.0200	0.0200	0.0200
22.00	6.1159	1.9969	-1.5036	1.2453	2.2999	8.7991	15.6419	11.7457	0.0200	0.0200	0.0200	0.0200	0.0200
23.00	6.1150	0.2040	-1.9691	2.1132	0.9487	6.0621	4.1097	41.8923	0.0200	0.0200	0.0200	0.0200	0.0200
24.00	4.9040	-0.9544	-1.9691	3.9393	0.9735	6.3483	2.3039	44.9707	0.0200	0.0200	0.0200	0.0200	0.0200
25.00	3.0535	-0.9537	-1.9691	12.1796	1.5777	10.0105	1.9590	23.8255	0.0200	0.0200	0.0200	0.0200	0.0200
26.00	1.2030	-0.9526	-1.9691	34.4850	2.1643	8.8439	1.3178	7.6450	0.0200	0.0200	0.0200	0.0200	0.0200
27.00	0.0585	0.2443	-1.9691	53.6899	4.5402	11.2170	1.4531	4.0528	0.0200	0.0200	0.0200	0.0200	0.0200
28.00	1.2455	1.3718	-1.9691	28.8427	8.0401	31.7231	3.4578	7.2533	0.0200	0.0200	0.0200	0.0200	0.0200
29.00	3.0610	1.3573	-1.9691	11.0391	4.5348	39.3295	6.6832	21.0028	0.0200	0.0200	0.0200	0.0200	0.0200
