0.00	0.00147905	-0.00079380	-0.09760476	0.01065966	-0.00271265	0.01868706
0.01	0.00094602	0.00126043	-0.09928377	0.00419128	0.61536641	0.01986452
0.02	0.00178984	-0.00033949	-0.09599928	0.01329387	0.62267559	0.00546741
0.03	0.00476109	0.00085210	-0.10017191	0.00961942	0.59659725	0.00221035
0.04	0.00176340	0.00041676	-0.09580994	0.01535903	0.59882245	0.00001552
0.05	0.00483480	-0.00047847	-0.09519444	0.00482826	0.60916537	0.00780431
0.06	0.00510123	0.00168585	-0.09677939	-0.00282272	0.60974486	0.00928972
0.07	0.00771767	0.00227682	-0.09807475	0.01232429	0.58360662	-0.00160257
0.08	0.01024670	0.00075957	-0.09724300	-0.00820893	0.60199266	0.02460806
0.09	0.00991454	-0.00057890	-0.09665624	-0.00561541	0.60871812	0.01367112
0.10	0.00855622	0.00032406	-0.09823737	0.00145094	0.60292107	0.02800562
0.11	0.00926531	-0.00095396	-0.09708518	-0.00347934	0.61434227	0.02056677
0.12	0.01096402	-0.00418940	-0.09827156	0.00097695	0.61021050	0.00273369
0.13	0.01406227	-0.00292513	-0.09787984	0.00986522	0.60907222	-0.00924923
0.14	0.01452845	-0.00508514	-0.09704464	-0.00860833	0.60167585	0.00362207
0.15	0.01460199	-0.00002157	-0.10096626	-0.00024345	0.60339801	0.01425205
0.16	0.01423268	-0.00243774	-0.09782240	0.00364346	0.60242774	0.02186015
0.17	0.01677279	-0.00282671	-0.09888652	0.01198532	0.60670105	0.01262966
0.18	0.01847116	-0.00491001	-0.09816421	-0.00050206	0.61813056	-0.00308064
0.19	0.01863013	-0.00245366	-0.09586856	0.00631168	0.60807375	0.01324096
0.20	0.01920638	-0.00208847	-0.09412089	0.00998230	0.60759694	0.01039131
0.21	0.01855045	0.00088636	-0.09458560	0.01536900	0.61460507	0.00375893
0.22	0.02185966	-0.00120735	-0.09624656	0.01599748	0.60168618	0.00708631
0.23	0.02203119	-0.00044788	-0.09770078	0.00797913	0.61450857	0.00262278
0.24	0.02256717	-0.00416378	-0.09703516	0.01910460	0.61085412	0.00369292
0.25	0.02732219	-0.00014567	-0.09534480	0.02071833	0.61062824	0.01192942
0.26	0.02931035	-0.00232416	-0.09262363	0.00308349	0.60934143	-0.00676232
0.27	0.02921036	-0.00073241	-0.09572610	0.01102649	0.62606320	0.01282534
