0.00	0.0000	5.0000	0.0000	5.0000	20.0000	8.8889	5.0000	2.2222	0.0200	0.0200	0.0200	0.0200	0.0200
1.00	0.0000	5.0000	0.0000	5.0502	19.9658	8.8222	5.0425	2.2049	0.0200	0.0200	0.0200	0.0200	0.0200
2.00	0.0000	5.0000	0.0000	5.0673	19.9628	8.8049	4.9808	2.2084	0.0200	0.0200	0.0200	0.0200	0.0200
3.00	0.0000	5.0000	0.0000	5.0204	19.9761	8.8661	4.8882	2.3108	0.0200	0.0200	0.0200	0.0200	0.0200
4.00	0.0000	5.0000	0.0000	5.0159	19.9638	8.8810	4.9256	2.2725	0.0200	0.0200	0.0200	0.0200	0.0200
5.00	0.0002	5.0000	0.0000	4.9837	19.9600	9.0373	5.0560	2.2713	0.0200	0.0200	0.0200	0.0200	0.0200
6.00	1.0300	5.0000	0.0000	4.7182	17.9564	11.2145	7.6985	2.9724	0.0200	0.0200	0.0200	0.0200	0.0200
7.00	3.0300	5.0000	0.0000	3.5375	10.7710	12.3825	14.8332	4.3078	0.0200	0.0200	0.0200	0.0200	0.0200
8.00	5.0300	4.9997	0.0000	2.2623	5.0403	8.9714	19.3257	5.1174	0.0200	0.0200	0.0200	0.0200	0.0200
9.00	6.2675	3.7071	-0.0001	1.9685	2.9729	7.5995	15.7585	7.4721	0.0200	0.0200	0.0200	0.0200	0.0200
10.00	6.2674	1.8257	-0.5197	1.9809	2.4564	8.0079	11.5377	12.7445	0.0200	0.0200	0.0200	0.0200	0.0200
11.00	6.2669	-0.0608	-1.0096	2.7197	1.3486	6.2708	4.6535	25.0535	0.0200	0.0200	0.0200	0.0200	0.0200
12.00	4.9934	-1.2798	-1.0096	4.6659	1.2460	6.1711	2.4991	25.3793	0.0200	0.0200	0.0200	0.0200	0.0200
13.00	3.0471	-1.2795	-1.0096	11.3341	1.8769	8.4716	2.1625	17.4231	0.0200	0.0200	0.0200	0.0200	0.0200
14.00	1.1008	-1.2789	-1.0096	22.5199	2.5634	7.7916	1.5726	7.7392	0.0200	0.0200	0.0200	0.0200	0.0200
15.00	-0.1034	-0.0207	-1.0096	30.1583	4.9316	9.8300	1.7942	4.6120	0.0200	0.0200	0.0200	0.0200	0.0200
16.00	-0.1030	1.9022	-1.0096	20.7635	12.5844	14.6660	2.9768	3.8360	0.0200	0.0200	0.0200	0.0200	0.0200
17.00	-0.1023	3.8252	-1.0096	8.8880	26.0708	13.4443	4.3254	2.5751	0.0200	0.0200	0.0200	0.0200	0.0200
18.00	1.1409	5.0149	-1.0096	4.5437	26.2589	13.8360	8.7898	2.6036	0.0200	0.0200	0.0200	0.0200	0.0200
19.00	3.0410	5.0144	-1.0096	3.1342	12.8551	15.3296	20.5233	3.9731	0.0200	0.0200	0.0200	0.0200	0.0200
20.00	4.9410	5.0136	-1.0096	1.9202	5.0843	10.2706	30.2432	4.8157	0.0200	0.0200	0.0200	0.0200	0.0200
21.00	6.1165	3.7849	-1.0097	1.6437	2.7457	8.4579	23.3388	7.7369	0.0200	0.0200	0.0200	0.0200	0.0200
22.00	6.1159	1.9969	-1.5036	1.5202	2.2121	8.9778	14.8826	15.0849	0.0200	0.0200	0.0200	0.0200	0.0200
23.00	6.1150	0.2040	-1.9691	2.2458	1.0495	6.5042	4.7577	40.0571	0.0200	0.0200	0.0200	0.0200	0.0200
24.00	4.9040	-0.9544	-1.9691	4.2828	0.9538	6.6050	2.4182	43.5577	0.0200	0.0200	0.0200	0.0200	0.0200
25.00	3.0535	-0.9537	-1.9691	12.9104	1.5651	9.8680	1.9433	24.3137	0.0200	0.0200	0.0200	0.0200	0.0200
26.00	1.2030	-0.9526	-1.9691	34.8383	2.4019	9.0278	1.3263	8.1432	0.0200	0.0200	0.0200	0.0200	0.0200
27.00	0.0585	0.2443	-1.9691	50.5564	4.8005	12.2444	1.5166	4.3045	0.0200	0.0200	0.0200	0.0200	0.0200
28.00	1.2455	1.3718	-1.9691	29.0691	7.4857	31.2716	3.4733	7.7495	0.0200	0.0200	0.0200	0.0200	0.0200
29.00	3.0610	1.3573	-1.9691	11.6781	4.6763	38.4855	6.4946	20.9968	0.0200	0.0200	0.0200	0.0200	0.0200
