0.00	2.5000	4.5000	0.0000	4.7130	12.5976	14.8633	12.5976	4.7130	0.0200	0.0200	0.0200	0.0200	0.0200
1.00	4.4707	2.6382	-0.1000	4.6233	4.8846	15.4083	13.4567	12.2931	0.0200	0.0200	0.0200	0.0200	0.0200
2.00	2.7659	0.5646	-0.2000	11.9805	4.5419	15.9720	5.0623	14.3334	0.0200	0.0200	0.0200	0.0200	0.0200
3.00	0.5986	2.1095	-0.3000	15.2658	11.6404	16.5189	4.4504	5.2397	0.0200	0.0200	0.0200	0.0200	0.0200
4.00	1.9808	4.3618	-0.4000	5.4380	16.2825	17.0699	11.2379	4.3529	0.0200	0.0200	0.0200	0.0200	0.0200
5.00	4.3094	3.1448	-0.5000	4.2672	5.6687	17.6668	17.3338	10.8012	0.0200	0.0200	0.0200	0.0200	0.0200
6.00	3.2600	0.7484	-0.6000	10.3731	4.1902	18.2896	5.9122	18.3824	0.0200	0.0200	0.0200	0.0200	0.0200
7.00	0.8043	1.6279	-0.7000	19.4768	9.9328	18.8843	4.1035	6.1589	0.0200	0.0200	0.0200	0.0200	0.0200
8.00	1.5117	4.1345	-0.8000	6.4359	20.6353	19.4617	9.4456	4.0093	0.0200	0.0200	0.0200	0.0200	0.0200
9.00	4.0608	3.6013	-0.9000	3.9260	6.7619	20.0803	21.7713	8.9401	0.0200	0.0200	0.0200	0.0200	0.0200
10.00	3.7038	1.0183	-1.0000	8.4577	3.8520	20.7300	7.1140	22.8360	0.0200	0.0200	0.0200	0.0200	0.0200
11.00	1.0954	1.1971	-1.1000	23.8875	7.9792	21.3339	3.7692	7.4787	0.0200	0.0200	0.0200	0.0200	0.0200
12.00	1.0942	3.8220	-1.2000	7.8927	24.9099	21.8830	7.4729	3.6784	0.0200	0.0200	0.0200	0.0200	0.0200
13.00	3.7267	4.0050	-1.3000	3.5977	8.3869	22.4535	25.7594	6.9639	0.0200	0.0200	0.0200	0.0200	0.0200
14.00	4.0931	1.3741	-1.4000	6.4886	3.5275	23.0536	8.9356	26.3875	0.0200	0.0200	0.0200	0.0200	0.0200
15.00	1.4734	0.8229	-1.5000	26.8697	6.0309	23.5813	3.4500	9.5205	0.0200	0.0200	0.0200	0.0200	0.0200
16.00	0.7362	3.4217	-1.6000	10.1956	27.1416	23.9947	5.5639	3.3645	0.0200	0.0200	0.0200	0.0200	0.0200
17.00	3.3037	4.3458	-1.7000	3.2886	11.0158	24.3853	27.0213	5.1068	0.0200	0.0200	0.0200	0.0200	0.0200
18.00	4.4153	1.8200	-1.8000	4.6880	3.2245	24.7913	11.9557	26.5216	0.0200	0.0200	0.0200	0.0200	0.0200
19.00	1.9423	0.5207	-1.9000	25.7754	4.2952	25.0898	3.1552	12.9926	0.0200	0.0200	0.0200	0.0200	0.0200
