0.00	0.00001807	0.00010587	-0.09821220	-0.00030999	0.00019752	-0.00131501
0.01	-0.00023318	-0.04504660	-0.09807839	0.00056198	-0.00081762	-0.85944378
0.02	-0.00018289	-0.04527295	-0.09803188	0.00029699	-0.00185010	-0.85929436
0.03	-0.00021594	-0.04516187	-0.09783264	0.00061109	-0.00093722	-0.86123404
0.04	-0.00027857	-0.04503798	-0.09786957	-0.00081780	-0.00055689	-0.86004970
0.05	-0.00025242	-0.04538426	-0.09799743	-0.00116347	-0.00089921	-0.85933119
0.06	-0.00027678	-0.04520265	-0.09802539	-0.00024573	0.00012859	-0.86035760
0.07	-0.00020482	-0.04501017	-0.09809662	-0.00056048	0.00117329	-0.85934417
0.08	-0.00018007	-0.04494034	-0.09800770	-0.00137428	0.00059266	-0.85909239
0.09	-0.00022458	-0.04505404	-0.09771450	-0.00123523	0.00096098	-0.85893948
0.10	-0.00043183	-0.04523258	-0.09768930	-0.00034887	0.00058625	-0.85819608
0.11	0.00012176	-0.04528379	-0.09786731	-0.00240251	-0.00125337	-0.86134709
0.12	-0.00035632	-0.04508506	-0.09776584	-0.00226950	0.00012779	-0.86182729
0.13	0.00005545	-0.04504548	-0.09773973	0.00011160	0.00032249	-0.86042568
0.14	0.00012466	-0.04476200	-0.09800839	-0.00052661	-0.00160708	-0.86066649
0.15	-0.00012438	-0.04491264	-0.09805355	0.00193933	-0.00024448	-0.86016169
0.16	-0.00026458	-0.04497091	-0.09812209	0.00047856	0.00068351	-0.86144355
0.17	0.00012249	-0.04496080	-0.09784202	0.00070708	-0.00215053	-0.85830366
0.18	0.00004118	-0.04501451	-0.09798949	-0.00065624	-0.00070637	-0.85988010
0.19	-0.00021288	-0.04508114	-0.09784974	0.00140646	-0.00035904	-0.86078353
0.20	-0.00006199	-0.04484093	-0.09763728	0.00006885	0.00035661	-0.85974352
0.21	-0.00033510	-0.04498340	-0.09768529	-0.00159126	0.00170869	-0.86122832
0.22	0.00019040	-0.04491810	-0.09792834	-0.00188800	0.00030577	-0.85973041
0.23	0.00006438	-0.04489324	-0.09813604	-0.00108693	0.00009785	-0.86038331
0.24	-0.00025344	-0.04507657	-0.09779558	-0.00026524	0.00013375	-0.86104514
0.25	0.00018359	-0.04512575	-0.09783835	-0.00267780	0.00103217	-0.86047590
0.26	-0.00030185	-0.04507124	-0.09787586	-0.00160923	-0.00206873	-0.86049564
0.27	-0.00026825	-0.04533729	-0.09772960	-0.00127127	-0.00105748	-0.85967390
0.28	-0.00001555	-0.04494206	-0.09782870	-0.00019109	0.00075869	-0.86031719
0.29	0.00006456	-0.04486355	-0.09769316	-0.00082870	0.00036810	-0.86014504
0.30	-0.00002282	-0.04473866	-0.09770692	-0.00212873	0.00052334	-0.85903341
0.31	0.00029676	-0.04516749	-0.09796737	-0.00078661	0.00098533	-0.86014102
0.32	-0.00004550	-0.04477325	-0.09807708	0.00140351	0.00016702	-0.86040193
0.33	-0.00011039	-0.04515299	-0.09812268	-0.00057028	-0.00199850	-0.86008888
0.34	0.00002994	-0.04506386	-0.09773882	-0.00030168	0.00173023	-0.85864992
0.35	-0.00022284	-0.04499961	-0.09790801	0.00053127	-0.00033267	-0.85812612
0.36	-0.00011362	-0.04523114	-0.09783874	-0.00126467	-0.00115163	-0.85973362
0.37	0.00001049	-0.04491048	-0.09798135	-0.00289129	-0.00084636	-0.85924097
0.38	-0.00011332	-0.04495570	-0.09778727	-0.00009582	-0.00006924	-0.85849523
0.39	-0.00005540	-0.04495945	-0.09781906	-0.00115095	-0.00043526	-0.85999548
0.40	-0.00016480	-0.04517983	-0.09783676	0.00118312	0.00003814	-0.85922632
0.41	0.00013613	-0.04489519	-0.09780509	-0.00122829	-0.00000846	-0.86024796
0.42	-0.00004165	-0.04500724	-0.09797658	-0.00063151	-0.00001390	-0.86000413
0.43	0.00023776	-0.04470570	-0.09769195	-0.00201789	0.00103459	-0.86108244
0.44	-0.00011072	-0.04465992	-0.09790013	-0.00142615	0.00022209	-0.86032348
0.45	-0.00010833	-0.04486362	-0.09759821	-0.00071530	0.00120584	-0.86052886
0.46	-0.00007539	-0.04482427	-0.09771920	-0.00118699	-0.00001468	-0.86032779
0.47	0.00005602	-0.04465588	-0.09784101	0.00044510	-0.00019677	-0.85964306
0.48	-0.00008553	-0.04459584	-0.09771831	-0.00039943	0.00006930	-0.86057365
0.49	-0.00019290	-0.04475929	-0.09787223	-0.00107890	0.00058027	-0.86140067
0.50	-0.00028501	-0.04440595	-0.09791685	0.00042052	0.00048560	-0.86218182
0.51	-0.00004773	-0.04458102	-0.09764614	-0.00234384	0.00076740	-0.86147183
0.52	-0.00027616	-0.04449851	-0.09789825	-0.00074881	-0.00020674	-0.85931558
0.53	0.00003186	-0.04475920	-0.09773860	-0.00013568	0.00190894	-0.85882978
0.54	0.00008231	-0.04494856	-0.09764176	0.00011349	0.00151405	-0.86048152
0.55	0.00009784	-0.04459089	-0.09799489	0.00030597	-0.00091353	-0.86044084
0.56	0.00006942	-0.04462484	-0.09794106	-0.00039475	-0.00091180	-0.86022211
0.57	-0.00005959	-0.04459317	-0.09760346	0.00060820	-0.00188064	-0.85937010
0.58	0.00008913	-0.04482599	-0.09781735	-0.00016316	-0.00076893	-0.85986159
0.59	-0.00004394	-0.04482488	-0.09786209	-0.00215205	-0.00143499	-0.86000942
0.60	0.00005210	-0.04456269	-0.09790285	-0.00074861	-0.00100561	-0.85910284
0.61	0.00021159	-0.04476657	-0.09777674	-0.00136075	0.00136600	-0.85987027
0.62	0.00013596	-0.04446625	-0.09804304	-0.00163057	0.00048091	-0.86159670
0.63	0.00031033	-0.04479298	-0.09800218	-0.00119138	0.00087068	-0.86010212
0.64	-0.00004066	-0.04438386	-0.09745971	-0.00157680	-0.00056474	-0.86016353
0.65	-0.00023288	-0.04491737	-0.09760418	-0.00109458	0.00081660	-0.85835733
0.66	-0.00006796	-0.04509844	-0.09782464	0.00048317	0.00129865	-0.86115031
0.67	0.00016321	-0.04473678	-0.09791562	0.00070349	-0.00030822	-0.85866433
0.68	0.00023715	-0.04444493	-0.09789079	0.00128890	-0.00029838	-0.85904229
0.69	0.00019528	-0.04450554	-0.09781774	-0.00065589	-0.00042109	-0.85865443
0.70	-0.00015470	-0.04446483	-0.09781720	0.00001651	0.00082498	-0.85934110
0.71	-0.00030394	-0.04465504	-0.09793387	0.00173978	-0.00068057	-0.86066274
0.72	-0.00001786	-0.04460528	-0.09793737	0.00072831	0.00013544	-0.86038291
0.73	0.00011439	-0.04458613	-0.09807854	-0.00084743	-0.00021682	-0.85780800
0.74	-0.00009716	-0.04482677	-0.09793375	0.00060450	0.00194613	-0.85992745
0.75	0.00020982	-0.04440454	-0.09769432	0.00096553	0.00058425	-0.85862066
0.76	-0.00000056	-0.04466906	-0.09797740	-0.00020549	0.00093545	-0.85954163
0.77	-0.00019311	-0.04455073	-0.09792892	-0.00071219	-0.00089025	-0.86091843
0.78	0.00001574	-0.04466702	-0.09803080	0.00019468	0.00113726	-0.85974823
0.79	-0.00018372	-0.04432240	-0.09780202	0.00066986	-0.00044613	-0.85959461
0.80	-0.00012366	-0.04431458	-0.09786577	0.00051547	0.00025709	-0.85935393
0.81	-0.00017521	-0.04441002	-0.09771367	-0.00147706	-0.00126226	-0.85909486
0.82	-0.00003757	-0.04458448	-0.09807173	-0.00055262	-0.00052213	-0.85846356
0.83	0.00009990	-0.04475343	-0.09774417	-0.00167702	-0.00106071	-0.85945739
0.84	-0.00004306	-0.04454074	-0.09794217	-0.00180089	-0.00125654	-0.86050763
0.85	0.00002469	-0.04438843	-0.09775598	0.00003665	-0.00064457	-0.85788566
0.86	-0.00019056	-0.04455706	-0.09791043	-0.00060918	-0.00032439	-0.85882256
0.87	0.00000506	-0.04478259	-0.09769696	-0.00035426	0.00119972	-0.85883832
0.88	0.00006516	-0.04426528	-0.09786721	-0.00101714	-0.00123045	-0.85932223
0.89	0.00011204	-0.04472158	-0.09776076	0.00052250	-0.00198425	-0.85831999
0.90	0.00005019	-0.04430822	-0.09794919	-0.00114744	-0.00168312	-0.85998223
0.91	-0.00024018	-0.04438622	-0.09769615	-0.00230145	-0.00141641	-0.86074481
0.92	0.00017005	-0.04445266	-0.09779479	-0.00041061	-0.00068009	-0.85923290
0.93	-0.00002787	-0.04447647	-0.09773265	-0.00013898	-0.00107521	-0.86055413
0.94	0.00015416	-0.04443089	-0.09802678	-0.00051115	0.00265379	-0.85948962
0.95	0.00008902	-0.04455520	-0.09791539	0.00175259	0.00005170	-0.85976907
