1670065435	1.654	0.874	0.310	37.498	10.708	14.217	1.844	2.538	0.100	0.100	0.100	0.100	0.100
1670065436	1.650	0.859	0.310	37.853	10.722	14.240	1.872	2.548	0.100	0.100	0.100	0.100	0.100
1670065437	1.655	0.873	0.310	37.588	10.734	14.267	1.872	2.569	0.100	0.100	0.100	0.100	0.100
1670065438	1.647	0.864	0.310	37.778	10.719	14.207	1.898	2.490	0.100	0.100	0.100	0.100	0.100
1670065439	1.651	0.875	0.310	37.605	10.757	14.244	1.862	2.527	0.100	0.100	0.100	0.100	0.100
1670065440	1.652	0.867	0.310	37.780	10.764	14.301	1.827	2.527	0.100	0.100	0.100	0.100	0.100
1670065441	1.654	0.873	0.310	37.604	10.720	14.245	1.844	2.576	0.100	0.100	0.100	0.100	0.100
1670065442	1.653	0.861	0.310	37.827	10.691	14.258	1.824	2.628	0.100	0.100	0.100	0.100	0.100
1670065443	1.655	0.879	0.310	37.488	10.692	14.228	1.826	2.589	0.100	0.100	0.100	0.100	0.100
1670065444	1.650	0.866	0.310	37.808	10.713	14.224	1.846	2.604	0.100	0.100	0.100	0.100	0.100
1670065445	1.660	0.877	0.310	37.499	10.685	14.270	1.858	2.691	0.100	0.100	0.100	0.100	0.100
1670065446	1.650	0.873	0.310	37.742	10.785	14.250	1.858	2.692	0.100	0.100	0.100	0.100	0.100
1670065447	1.655	0.878	0.310	37.575	10.733	14.241	1.856	2.718	0.100	0.100	0.100	0.100	0.100
1670065448	1.652	0.874	0.310	37.737	10.772	14.266	1.824	2.719	0.100	0.100	0.100	0.100	0.100
1670065449	1.659	0.878	0.310	37.580	10.725	14.292	1.828	2.730	0.100	0.100	0.100	0.100	0.100
1670065450	1.652	0.868	0.310	37.825	10.737	14.246	1.844	2.773	0.100	0.100	0.100	0.100	0.100
1670065451	1.656	0.880	0.310	37.558	10.728	14.232	1.870	2.820	0.100	0.100	0.100	0.100	0.100
1670065452	1.655	0.873	0.310	37.696	10.698	14.230	1.915	2.785	0.100	0.100	0.100	0.100	0.100
1670065453	1.659	0.883	0.310	37.479	10.693	14.226	1.862	2.881	0.100	0.100	0.100	0.100	0.100
1670065454	1.655	0.877	0.310	37.694	10.754	14.258	1.882	2.858	0.100	0.100	0.100	0.100	0.100
1670065455	1.659	0.886	0.310	37.462	10.726	14.251	1.864	2.864	0.100	0.100	0.100	0.100	0.100
1670065456	1.664	0.987	0.310	36.354	11.694	14.774	1.943	2.915	0.100	0.100	0.100	0.100	0.100
1670065457	1.677	1.223	0.310	33.119	13.840	15.740	2.004	2.895	0.100	0.100	0.100	0.100	0.100
1670065458	1.679	1.457	0.310	29.725	16.415	16.389	2.126	2.917	0.100	0.100	0.100	0.100	0.100
1670065459	1.670	1.711	0.310	25.872	19.450	16.456	2.184	2.857	0.100	0.100	0.100	0.100	0.100
1670065460	1.676	1.926	0.310	22.894	22.547	16.468	2.279	2.761	0.100	0.100	0.100	0.100	0.100
1670065461	1.738	2.100	0.310	20.232	24.711	16.713	2.398	2.808	0.100	0.100	0.100	0.100	0.100
1670065462	1.835	2.242	0.310	18.148	26.277	17.311	2.592	2.963	0.100	0.100	0.100	0.100	0.100
1670065463	1.983	2.333	0.310	16.464	26.428	18.466	2.860	3.134	0.100	0.100	0.100	0.100	0.100
1670065464	2.155	2.351	0.310	15.337	24.932	19.935	3.169	3.493	0.100	0.100	0.100	0.100	0.100
1670065465	2.386	2.361	0.310	14.093	22.263	21.986	3.710	3.809	0.100	0.100	0.100	0.100	0.100
1670065466	2.653	2.386	0.310	12.719	19.322	24.102	4.368	4.156	0.100	0.100	0.100	0.100	0.100
1670065467	2.902	2.389	0.310	11.746	16.657	25.629	5.016	4.634	0.100	0.100	0.100	0.100	0.100
1670065468	3.105	2.326	0.310	11.343	14.307	26.967	5.526	5.151	0.100	0.100	0.100	0.100	0.100
1670065469	3.243	2.178	0.310	11.413	12.280	28.372	5.677	5.732	0.100	0.100	0.100	0.100	0.100
1670065470	3.300	1.965	0.310	11.842	10.869	29.500	5.486	6.354	0.100	0.100	0.100	0.100	0.100
1670065471	3.282	1.686	0.310	12.533	10.063	30.202	5.091	6.638	0.100	0.100	0.100	0.100	0.100
1670065472	3.313	1.380	0.310	13.588	9.030	30.199	4.570	7.094	0.100	0.100	0.100	0.100	0.100
1670065473	3.326	1.172	0.310	14.593	7.852	29.283	4.025	7.611	0.100	0.100	0.100	0.100	0.100
1670065474	3.386	0.984	0.310	15.128	6.710	27.558	3.769	8.144	0.100	0.100	0.100	0.100	0.100
1670065475	3.518	0.833	0.310	14.565	5.477	25.605	3.843	9.101	0.100	0.100	0.100	0.100	0.100
1670065476	3.684	0.735	0.310	13.305	4.597	23.736	3.968	10.381	0.100	0.100	0.100	0.100	0.100
1670065477	3.864	0.675	0.310	11.630	4.107	21.857	4.340	11.685	0.100	0.100	0.100	0.100	0.100
1670065478	4.053	0.681	0.310	10.153	3.762	20.526	4.697	13.553	0.100	0.100	0.100	0.100	0.100
1670065479	4.298	0.695	0.310	8.406	3.261	18.626	5.245	16.135	0.100	0.100	0.100	0.100	0.100
1670065480	4.529	0.688	0.310	6.951	2.841	16.370	5.739	18.913	0.100	0.100	0.100	0.100	0.100
1670065481	4.743	0.783	0.310	5.931	2.613	14.881	6.246	21.642	0.100	0.100	0.100	0.100	0.100
1670065482	4.929	0.949	0.310	5.265	2.489	13.985	7.142	23.368	0.100	0.100	0.100	0.100	0.100
1670065483	5.059	1.089	0.310	4.717	2.484	13.441	8.195	24.077	0.100	0.100	0.100	0.100	0.100
1670065484	5.147	1.214	0.310	4.366	2.594	13.271	9.475	24.160	0.100	0.100	0.100	0.100	0.100
1670065485	5.183	1.417	0.310	3.307	2.809	13.468	11.006	22.322	0.100	0.100	0.100	0.100	0.100
1670065486	5.160	1.638	0.310	4.054	3.037	13.849	12.922	19.709	0.100	0.100	0.100	0.100	0.100
1670065487	5.163	1.864	0.310	3.922	3.157	13.850	15.060	17.254	0.100	0.100	0.100	0.100	0.100
1670065488	5.150	2.126	0.310	3.671	3.389	13.633	17.558	14.465	0.100	0.100	0.100	0.100	0.100
1670065489	5.147	2.352	0.310	3.429	3.480	13.094	19.811	12.326	0.100	0.100	0.100	0.100	0.100
1670065490	5.154	2.378	0.310	3.440	3.542	13.010	20.199	12.178	0.100	0.100	0.100	0.100	0.100
1670065491	5.144	2.392	0.310	3.431	3.496	13.042	20.215	12.002	0.100	0.100	0.100	0.100	0.100
1670065492	5.151	2.371	0.310	3.473	3.489	12.994	20.039	12.203	0.100	0.100	0.100	0.100	0.100
1670065493	5.153	2.378	0.310	3.469	3.503	13.032	20.184	12.195	0.100	0.100	0.100	0.100	0.100
