1670064864.822680	-0.001270	-0.000178	-0.048991	-0.000188	0.000429	0.000230
1670064864.827680	-0.001342	-0.000269	-0.048991	0.000145	-0.001267	0.000031
1670064864.832679	-0.001320	-0.000109	-0.048953	-0.000257	-0.001091	0.000049
1670064864.837679	-0.001280	-0.000238	-0.048962	-0.001026	-0.000389	-0.000446
1670064864.842679	-0.001398	-0.000145	-0.048913	0.000269	-0.000127	-0.001010
1670064864.847678	-0.001347	-0.000364	-0.048960	0.000295	0.000080	-0.000458
1670064864.852678	-0.001390	-0.000228	-0.048918	-0.000927	0.000119	-0.000025
1670064864.857677	-0.001285	-0.000315	-0.049003	-0.000584	0.000148	0.000833
1670064864.862677	-0.001333	-0.000210	-0.048962	0.000649	0.000568	0.000965
1670064864.867677	-0.001218	-0.000247	-0.049030	0.000281	-0.000050	-0.000124
1670064864.872676	-0.001358	-0.000254	-0.049100	-0.000998	0.000579	0.000352
1670064864.877676	-0.001276	-0.000144	-0.049008	-0.000309	-0.000225	0.000279
1670064864.882676	-0.001217	-0.000182	-0.049019	-0.000009	-0.000215	0.000462
1670064864.887675	-0.001287	-0.000155	-0.048973	-0.000615	-0.000543	-0.000396
1670064864.892675	-0.001294	-0.000292	-0.049013	-0.000383	-0.000361	-0.000174
1670064864.897674	-0.001363	-0.000078	-0.049034	0.000262	-0.000233	-0.000172
1670064864.902674	-0.001335	-0.000249	-0.049005	0.000111	0.000419	-0.000344
1670064864.907674	-0.001367	-0.000098	-0.048930	0.000061	-0.001394	-0.000868
1670064864.912674	-0.001306	-0.000245	-0.048978	0.000797	-0.000841	0.000028
1670064864.917673	-0.001401	-0.000171	-0.048970	-0.000821	-0.000652	-0.001491
1670064864.922673	-0.001298	-0.000253	-0.049027	0.000067	0.000731	-0.000194
1670064864.927672	-0.001329	-0.000232	-0.048921	0.000168	0.000220	-0.000665
1670064864.932672	-0.001300	-0.000272	-0.048977	0.000876	0.000635	-0.000110
1670064864.937672	-0.001300	-0.000248	-0.049043	-0.000492	-0.000002	-0.000815
1670064864.942671	-0.001238	-0.000312	-0.048984	-0.000309	-0.001377	-0.000174
1670064864.947671	-0.001288	-0.000232	-0.049046	-0.000830	-0.000165	0.000183
1670064864.952671	-0.001319	-0.000241	-0.049026	0.000166	0.000648	0.000286
1670064864.957670	-0.001327	-0.000137	-0.049039	-0.000062	-0.000623	-0.000181
1670064864.962670	-0.001283	-0.000176	-0.049023	0.000065	-0.000727	-0.000099
1670064864.967669	-0.001278	-0.000194	-0.049005	-0.000069	-0.000642	0.000000
1670064864.972669	-0.001276	-0.000198	-0.049013	-0.000251	-0.001555	-0.000419
1670064864.977669	-0.001314	-0.000371	-0.048945	0.000359	0.000165	0.000167
1670064864.982668	-0.001390	-0.000185	-0.048949	0.000202	0.001097	0.000479
1670064864.987668	-0.001276	-0.000201	-0.049021	0.000017	-0.001058	0.000208
1670064864.992668	-0.001389	-0.000258	-0.048870	-0.001006	-0.000123	0.000182
1670064864.997667	-0.001314	-0.000218	-0.048931	0.000573	0.000758	0.000164
1670064865.002667	-0.001456	-0.000203	-0.048885	-0.000492	0.000533	-0.000133
1670064865.007666	-0.001421	-0.000186	-0.048980	0.000089	-0.000903	0.000059
1670064865.012666	-0.001322	-0.000252	-0.049047	-0.000046	0.001167	-0.000388
1670064865.017666	-0.001266	-0.000223	-0.048982	0.000307	-0.000584	0.000358
1670064865.022665	-0.001171	-0.000247	-0.049081	0.000421	-0.000212	0.000317
1670064865.027665	-0.001219	-0.000123	-0.049008	-0.000201	0.000446	0.001157
1670064865.032665	-0.001219	-0.000198	-0.049058	-0.001482	0.000782	0.000243
1670064865.037664	-0.001383	-0.000154	-0.049014	0.000524	-0.000045	-0.000327
1670064865.042664	-0.001292	-0.000271	-0.049061	0.000173	0.000041	0.000564
1670064865.047664	-0.001325	-0.000251	-0.048998	0.000004	-0.000809	-0.001127
1670064865.052663	-0.001254	-0.000178	-0.049030	0.000564	-0.000582	0.000518
1670064865.057663	-0.001290	-0.000243	-0.048913	-0.000199	-0.000548	0.000326
1670064865.062663	-0.001345	-0.000301	-0.048993	-0.000482	-0.000035	0.000391
1670064865.067662	-0.001476	-0.000211	-0.049000	-0.000044	-0.000302	0.000185
1670064865.072662	-0.001344	-0.000193	-0.048940	0.000661	-0.000363	0.000503
1670064865.077661	-0.001280	-0.000239	-0.048981	-0.000628	-0.000347	-0.000195
