1670059192.925899	-0.000788	-0.000309	-0.048992	0.000901	-0.000417	-0.000340
1670059192.930898	-0.000951	-0.000127	-0.048955	0.000869	-0.001895	0.000972
1670059192.935898	-0.001000	-0.000215	-0.048988	-0.000201	0.000105	-0.000733
1670059192.940897	-0.001019	-0.000148	-0.048978	-0.000479	-0.001136	0.000345
1670059192.945898	-0.000984	-0.000269	-0.048922	-0.000186	-0.000133	0.000049
1670059192.950897	-0.000954	-0.000128	-0.048914	0.000643	0.001645	0.001056
1670059192.955897	-0.000944	-0.000120	-0.049034	0.000575	-0.000143	0.000964
1670059192.960896	-0.000959	-0.000010	-0.049001	-0.001848	-0.000936	-0.001063
1670059192.965895	-0.000954	-0.000119	-0.049044	-0.000412	-0.000294	-0.000079
1670059192.970896	-0.000955	-0.000149	-0.048924	-0.000393	-0.000039	-0.000360
1670059192.975896	-0.000922	-0.000167	-0.049001	-0.000377	0.000686	0.000708
1670059192.980895	-0.000874	-0.000012	-0.049017	0.000052	-0.000310	0.000356
1670059192.985894	-0.000818	-0.000137	-0.049025	0.000310	-0.001305	0.000449
1670059192.990894	-0.000840	-0.000113	-0.049082	-0.000250	0.000218	-0.000115
1670059192.995893	-0.000875	-0.000333	-0.049001	-0.000034	0.000618	-0.000433
1670059193.000894	-0.000897	-0.000179	-0.049043	-0.000048	0.000993	0.000314
1670059193.005893	-0.000965	-0.000139	-0.048964	-0.000125	-0.000690	-0.000134
1670059193.010893	-0.000895	-0.000102	-0.049076	-0.000614	-0.000396	0.000296
1670059193.015893	-0.000894	-0.000152	-0.049073	-0.000137	0.000641	0.000128
1670059193.020891	-0.000879	-0.000252	-0.048985	-0.000497	-0.000537	0.000082
1670059193.025892	-0.000883	-0.000074	-0.048966	-0.000946	0.000508	0.000278
1670059193.030890	-0.000916	-0.000146	-0.048945	-0.000810	-0.001404	-0.000861
1670059193.035891	-0.001013	-0.000164	-0.048973	0.001250	-0.000754	0.000355
1670059193.040890	-0.000997	-0.000163	-0.049051	0.000135	-0.000081	0.000724
1670059193.045890	-0.000976	-0.000065	-0.048948	-0.000817	-0.000950	-0.000569
1670059193.050889	-0.000868	-0.000150	-0.048953	-0.000451	0.000631	-0.000120
1670059193.055890	-0.000890	-0.000172	-0.048985	-0.000343	0.000305	0.000192
1670059193.060889	-0.000947	-0.000211	-0.049041	0.000700	-0.000175	-0.000295
1670059193.065889	-0.000968	-0.000197	-0.049075	0.000113	-0.000319	-0.000413
1670059193.070889	-0.000903	-0.000172	-0.049007	-0.000187	-0.001507	0.000691
1670059193.075887	-0.000863	-0.000114	-0.048928	-0.000267	0.000038	-0.000468
1670059193.080888	-0.000804	-0.000210	-0.048996	0.000238	0.000308	-0.000297
1670059193.085887	-0.000919	-0.000136	-0.049043	-0.000427	0.000154	-0.000268
1670059193.090887	-0.000981	-0.000156	-0.049005	0.001026	-0.000416	0.000701
1670059193.095886	-0.000996	0.000095	-0.048978	-0.000252	-0.000724	-0.000943
1670059193.100887	-0.000986	-0.000177	-0.048935	-0.000352	0.000158	0.000332
1670059193.105886	-0.000909	-0.000154	-0.049040	-0.000684	0.000652	-0.000709
1670059193.110886	-0.000839	-0.000168	-0.049029	-0.000695	0.000721	-0.000290
1670059193.115885	-0.000795	-0.000168	-0.048990	0.000434	0.000319	-0.000916
