1670065087	1.667	1.593	0.310	27.308	17.989	16.277	2.158	2.850	0.100	0.100	0.100	0.100	0.100
1670065088	1.665	1.587	0.310	27.456	17.960	16.283	2.162	2.825	0.100	0.100	0.100	0.100	0.100
1670065089	1.663	1.591	0.310	27.425	18.010	16.253	2.130	2.855	0.100	0.100	0.100	0.100	0.100
1670065090	1.662	1.587	0.310	27.565	18.035	16.297	2.105	2.843	0.100	0.100	0.100	0.100	0.100
1670065091	1.665	1.593	0.310	27.435	18.050	16.308	2.142	2.797	0.100	0.100	0.100	0.100	0.100
1670065092	1.655	1.579	0.310	27.795	18.018	16.253	2.128	2.800	0.100	0.100	0.100	0.100	0.100
1670065093	1.665	1.591	0.310	27.448	17.975	16.281	2.129	2.854	0.100	0.100	0.100	0.100	0.100
1670065094	1.660	1.574	0.310	27.861	17.903	16.282	2.145	2.887	0.100	0.100	0.100	0.100	0.100
1670065095	1.656	1.584	0.310	27.706	18.023	16.243	2.124	2.828	0.100	0.100	0.100	0.100	0.100
1670065096	1.655	1.579	0.310	27.868	18.006	16.248	2.167	2.825	0.100	0.100	0.100	0.100	0.100
1670065097	1.656	1.584	0.310	27.759	18.019	16.255	2.105	2.809	0.100	0.100	0.100	0.100	0.100
1670065098	1.650	1.579	0.310	27.886	17.989	16.187	2.125	2.779	0.100	0.100	0.100	0.100	0.100
1670065099	1.659	1.583	0.310	27.790	18.000	16.294	2.137	2.810	0.100	0.100	0.100	0.100	0.100
1670065100	1.654	1.575	0.310	28.002	17.991	16.283	2.110	2.771	0.100	0.100	0.100	0.100	0.100
1670065101	1.653	1.584	0.310	27.849	18.068	16.257	2.120	2.729	0.100	0.100	0.100	0.100	0.100
1670065102	1.654	1.576	0.310	28.037	18.037	16.303	2.102	2.778	0.100	0.100	0.100	0.100	0.100
1670065103	1.654	1.585	0.310	27.795	17.996	16.241	2.080	2.765	0.100	0.100	0.100	0.100	0.100
1670065104	1.652	1.578	0.310	28.008	18.033	16.282	2.105	2.721	0.100	0.100	0.100	0.100	0.100
1670065105	1.656	1.587	0.310	27.825	18.065	16.299	2.122	2.716	0.100	0.100	0.100	0.100	0.100
1670065106	1.650	1.578	0.310	28.069	18.064	16.268	2.124	2.725	0.100	0.100	0.100	0.100	0.100
1670065107	1.654	1.593	0.310	27.746	18.143	16.290	2.152	2.659	0.100	0.100	0.100	0.100	0.100
1670065108	1.651	1.600	0.310	27.708	18.317	16.300	2.118	2.623	0.100	0.100	0.100	0.100	0.100
1670065109	1.645	1.842	0.310	24.119	21.416	16.191	2.193	2.613	0.100	0.100	0.100	0.100	0.100
1670065110	1.678	2.028	0.310	21.552	24.008	16.311	2.313	2.523	0.100	0.100	0.100	0.100	0.100
1670065111	1.770	2.198	0.310	19.100	26.030	16.795	2.519	2.555	0.100	0.100	0.100	0.100	0.100
1670065112	1.893	2.314	0.310	17.323	27.055	17.713	2.686	2.646	0.100	0.100	0.100	0.100	0.100
1670065113	2.061	2.367	0.310	15.852	26.280	18.976	3.084	2.855	0.100	0.100	0.100	0.100	0.100
1670065114	2.250	2.349	0.310	14.958	23.969	20.681	3.449	3.126	0.100	0.100	0.100	0.100	0.100
1670065115	2.519	2.376	0.310	13.441	20.958	22.913	4.008	3.529	0.100	0.100	0.100	0.100	0.100
1670065116	2.799	2.412	0.310	12.117	18.035	24.823	4.804	4.030	0.100	0.100	0.100	0.100	0.100
1670065117	3.115	2.469	0.310	10.581	15.281	26.047	5.756	4.588	0.100	0.100	0.100	0.100	0.100
1670065118	3.434	2.486	0.310	9.259	12.601	26.220	6.851	5.348	0.100	0.100	0.100	0.100	0.100
1670065119	3.740	2.452	0.310	8.035	10.304	25.609	8.192	6.171	0.100	0.100	0.100	0.100	0.100
1670065120	4.017	2.408	0.310	7.024	8.458	24.088	9.729	6.941	0.100	0.100	0.100	0.100	0.100
1670065121	4.207	2.307	0.310	6.522	7.201	22.958	10.673	7.830	0.100	0.100	0.100	0.100	0.100
1670065122	4.346	2.160	0.310	6.510	6.302	22.214	11.302	9.050	0.100	0.100	0.100	0.100	0.100
1670065123	4.414	2.015	0.310	6.551	5.718	21.844	11.290	10.189	0.100	0.100	0.100	0.100	0.100
1670065124	4.432	1.836	0.310	6.867	5.423	21.685	10.518	11.413	0.100	0.100	0.100	0.100	0.100
1670065125	4.412	1.608	0.310	7.185	5.256	21.929	9.382	12.851	0.100	0.100	0.100	0.100	0.100
1670065126	4.386	1.340	0.310	7.705	4.712	21.615	8.191	14.190	0.100	0.100	0.100	0.100	0.100
1670065127	4.316	1.031	0.310	7.950	4.327	20.854	6.956	15.344	0.100	0.100	0.100	0.100	0.100
1670065128	4.219	0.839	0.310	8.575	4.283	20.502	6.072	15.766	0.100	0.100	0.100	0.100	0.100
1670065129	4.100	0.729	0.310	9.281	4.451	20.385	5.394	15.082	0.100	0.100	0.100	0.100	0.100
1670065130	3.941	0.678	0.310	10.225	4.637	20.851	4.983	13.563	0.100	0.100	0.100	0.100	0.100
1670065131	3.765	0.642	0.310	11.601	4.893	21.363	4.610	12.029	0.100	0.100	0.100	0.100	0.100
1670065132	3.580	0.679	0.310	13.106	5.368	22.582	4.294	10.366	0.100	0.100	0.100	0.100	0.100
1670065133	3.319	0.711	0.310	15.615	6.096	23.514	3.806	8.349	0.100	0.100	0.100	0.100	0.100
1670065134	3.071	0.745	0.310	18.368	6.995	23.571	3.327	6.744	0.100	0.100	0.100	0.100	0.100
1670065135	2.802	0.788	0.310	21.848	7.633	22.914	2.861	5.496	0.100	0.100	0.100	0.100	0.100
1670065136	2.520	0.858	0.310	25.499	8.398	21.519	2.486	4.421	0.100	0.100	0.100	0.100	0.100
1670065137	2.220	0.937	0.310	29.430	9.120	19.727	2.187	3.489	0.100	0.100	0.100	0.100	0.100
1670065138	1.984	0.962	0.310	32.576	9.797	17.816	1.931	2.985	0.100	0.100	0.100	0.100	0.100
1670065139	1.826	0.990	0.310	34.571	10.554	16.687	1.955	2.786	0.100	0.100	0.100	0.100	0.100
1670065140	1.723	1.053	0.310	35.212	11.556	16.024	1.936	2.556	0.100	0.100	0.100	0.100	0.100
1670065141	1.656	1.155	0.310	34.714	12.828	15.605	1.971	2.421	0.100	0.100	0.100	0.100	0.100
1670065142	1.651	1.318	0.310	32.655	14.484	15.849	2.022	2.302	0.100	0.100	0.100	0.100	0.100
1670065143	1.652	1.522	0.310	29.716	16.816	16.272	2.116	2.182	0.100	0.100	0.100	0.100	0.100
1670065144	1.654	1.685	0.310	27.093	18.617	16.361	2.164	2.100	0.100	0.100	0.100	0.100	0.100
1670065145	1.647	1.679	0.310	27.311	18.696	16.339	2.148	2.167	0.100	0.100	0.100	0.100	0.100
1670065146	1.655	1.681	0.310	27.143	18.563	16.361	2.133	2.171	0.100	0.100	0.100	0.100	0.100
1670065147	1.648	1.679	0.310	27.274	18.634	16.336	2.161	2.110	0.100	0.100	0.100	0.100	0.100
1670065148	1.650	1.682	0.310	27.160	18.599	16.320	2.131	2.125	0.100	0.100	0.100	0.100	0.100
