1670064872	1.600	1.600	0.310	26.207	17.576	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064873	1.600	1.600	0.310	26.207	17.576	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064874	1.600	1.600	0.310	26.206	17.576	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064875	1.600	1.600	0.310	26.207	17.576	15.257	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064876	1.600	1.600	0.310	26.206	17.576	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064877	1.600	1.600	0.310	26.207	17.576	15.257	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064878	1.600	1.600	0.310	26.207	17.576	15.257	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064879	1.600	1.600	0.310	26.207	17.576	15.257	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064880	1.600	1.600	0.310	26.207	17.575	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064881	1.600	1.600	0.310	26.207	17.576	15.257	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064882	1.600	1.600	0.310	26.206	17.576	15.257	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064883	1.600	1.600	0.310	26.207	17.576	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064884	1.600	1.600	0.310	26.206	17.576	15.257	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064885	1.600	1.600	0.310	26.206	17.576	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064886	1.600	1.600	0.310	26.207	17.575	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064887	1.600	1.600	0.310	26.206	17.576	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064888	1.600	1.600	0.310	26.207	17.575	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064889	1.600	1.600	0.310	26.207	17.576	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064890	1.600	1.600	0.310	26.206	17.576	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064891	1.600	1.600	0.310	26.206	17.576	15.258	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064892	1.600	1.600	0.310	26.206	17.577	15.257	1.580	2.000	0.050	0.050	0.050	0.050	0.050
1670064893	1.600	1.719	0.310	26.331	16.480	15.072	1.402	2.106	0.050	0.050	0.050	0.050	0.050
1670064894	1.601	1.941	0.310	23.229	19.649	14.962	1.440	1.981	0.050	0.050	0.050	0.050	0.050
1670064895	1.654	2.131	0.310	20.496	22.889	14.725	1.396	1.781	0.050	0.050	0.050	0.050	0.050
1670064896	1.764	2.292	0.310	17.996	25.679	14.970	1.432	1.656	0.050	0.050	0.050	0.050	0.050
1670064897	1.920	2.410	0.310	15.913	27.276	15.715	1.563	1.608	0.050	0.050	0.050	0.050	0.050
1670064898	2.107	2.472	0.310	14.225	27.300	16.972	1.817	1.635	0.050	0.050	0.050	0.050	0.050
1670064899	2.329	2.479	0.310	13.237	25.276	19.128	2.185	1.841	0.050	0.050	0.050	0.050	0.050
1670064900	2.595	2.481	0.310	12.294	22.232	21.817	2.687	2.207	0.050	0.050	0.050	0.050	0.050
1670064901	2.855	2.481	0.310	11.257	19.266	24.100	3.324	2.652	0.050	0.050	0.050	0.050	0.050
1670064902	3.116	2.483	0.310	10.174	16.516	25.677	4.110	3.172	0.050	0.050	0.050	0.050	0.050
1670064903	3.382	2.485	0.310	9.081	14.008	26.345	5.111	3.794	0.050	0.050	0.050	0.050	0.050
1670064904	3.639	2.488	0.310	8.077	11.904	25.999	6.302	4.481	0.050	0.050	0.050	0.050	0.050
1670064905	3.867	2.484	0.310	7.107	10.313	24.826	7.716	5.088	0.050	0.050	0.050	0.050	0.050
1670064906	4.058	2.421	0.310	6.316	8.989	23.685	9.180	5.736	0.050	0.050	0.050	0.050	0.050
1670064907	4.217	2.301	0.310	5.721	7.760	22.801	10.491	6.692	0.050	0.050	0.050	0.050	0.050
1670064908	4.325	2.144	0.310	5.315	6.707	22.249	11.295	7.994	0.050	0.050	0.050	0.050	0.050
1670064909	4.378	1.960	0.310	5.133	5.867	22.069	11.341	9.562	0.050	0.050	0.050	0.050	0.050
1670064910	4.384	1.722	0.310	5.439	5.351	22.508	10.350	11.239	0.050	0.050	0.050	0.050	0.050
1670064911	4.388	1.453	0.310	5.950	4.912	22.493	9.055	13.058	0.050	0.050	0.050	0.050	0.050
1670064912	4.379	1.235	0.310	6.123	4.397	21.710	8.162	14.760	0.050	0.050	0.050	0.050	0.050
1670064913	4.311	1.057	0.310	6.313	3.957	21.105	7.286	15.779	0.050	0.050	0.050	0.050	0.050
